2021-03-11 11:31:26,577 : Exp_Info : INFO :   -Heatmap: hm_20200611_091247_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:27,237 : Exp_Info : INFO :   -Heatmap: hm_20200611_091247_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:27,784 : Exp_Info : INFO :   -Heatmap: hm_20200611_091247_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:27,795 : __main__ : INFO : data loaded in 5.996299743652344 seg - heatmaps generated in 1.8148167133331299 seg - total time 7.811116456985474
2021-03-11 11:31:27,808 : __main__ : INFO :  Configuration settings for experiment on 20200612_124141 loaded sucessfuly
2021-03-11 11:31:30,339 : __main__ : INFO :  Experiment 20200612_124141.mainbrain.h5 data loaded
2021-03-11 11:31:30,889 : Exp_Info : INFO :   -Heatmap: hm_20200612_124141_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:31,441 : Exp_Info : INFO :   -Heatmap: hm_20200612_124141_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:32,020 : Exp_Info : INFO :   -Heatmap: hm_20200612_124141_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:32,030 : __main__ : INFO : data loaded in 2.5477728843688965 seg - heatmaps generated in 1.687041997909546 seg - total time 4.234814882278442
2021-03-11 11:31:32,045 : __main__ : INFO :  Configuration settings for experiment on 20200617_082006 loaded sucessfuly
2021-03-11 11:31:43,066 : __main__ : INFO :  Experiment 20200617_082006.mainbrain.h5 data loaded
2021-03-11 11:31:43,689 : Exp_Info : INFO :   -Heatmap: hm_20200617_082006_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:44,383 : Exp_Info : INFO :   -Heatmap: hm_20200617_082006_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:45,096 : Exp_Info : INFO :   -Heatmap: hm_20200617_082006_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:45,106 : __main__ : INFO : data loaded in 11.052446365356445 seg - heatmaps generated in 2.022597551345825 seg - total time 13.07504391670227
2021-03-11 11:31:45,122 : __main__ : INFO :  Configuration settings for experiment on 20200623_115501 loaded sucessfuly
2021-03-11 11:32:00,862 : __main__ : INFO :  Experiment 20200623_115501.mainbrain.h5 data loaded
2021-03-11 11:32:01,513 : Exp_Info : INFO :   -Heatmap: hm_20200623_115501_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:02,181 : Exp_Info : INFO :   -Heatmap: hm_20200623_115501_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:02,846 : Exp_Info : INFO :   -Heatmap: hm_20200623_115501_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:02,855 : __main__ : INFO : data loaded in 15.779950857162476 seg - heatmaps generated in 1.9684557914733887 seg - total time 17.748406648635864
